song_name,artist,spotify_id,overall_positiveness_score
Secondhand Smoke,Brynn Cartelli,6qkIHn2trQOSJJrzyD1ew9,0.382352941
Call U After Rehab,Devon Cole,3kp5TDukELzTvE8JtkMZsh,0.597345133
parasite,Daniel Leggs,5uryeSMcKUDIFVakxsjg6o,0.405797101
By Myself,Daisy Jones,5wsm1izwR2UEWtBhkxnUP9,0.051194539
Beach Zombies,SkyeChristy,5h1cU6XlKTEoiyCIAh2nbF,0.588541667
STEP ON ME,Maddie Zahm,45HSCsfTCoDloxNEof033U,0.668674699
get clean,Devon Gabriella,39V3VQLac3aORyPvSqG3fb,0.554347826
And Then Some,Alex Sampson,6s0gFpKKKxd8EDhTCvEbYf,0.885093168
Holding You,David McCredie,4usJx7T935Bw61ALK915Xe,0.74137931
Nighttime Routine,Ellee Duke,2KgwVET4EKMAXGkQUGR6lF,0.482352941
promised,quinnie,2Fv3WCZVsCxQtkMAQLHMmJ,0.538461538
What If I Still Miss You?,Lily Williams,34h9Wr114K0EjlFsjITrMW,0.639175258
Elephant In The Room,Rowan Drake,6fvbw0uQPYd9RtBw7WVgb3,0.744769874
Love Fools,maryjo,7lDD5Ajj01UMmZ7ww8JGPT,0.489208633
Greek Street,Alice Auer,3FOMG322NEExR04jEubVTW,0.444078947
you'd never know,BLÜ EYES,1I2zZtHCrBkoTgfwxnNKZ9,0.220779221
The Day That I Met You,Matilda Mann,2G31WfcBUlMGZ8lpJ0bfA1,0.71978022
I Get What I Want,Sophie Holohan,0pkmyS5YR3IkGwOCBfXsfi,0.422145329
"people grow apart, people let me down",nicole han,3wYXq5vKK4fhG15V6rklbS,0.558333333
Amelie,Gracie Abrams,6ILk4BRILPT1sx3cVNH9ib,0.636942675
Surprise,Thunderstorm Artis,23yqxyylT3ksA2rLjk3SPC,0.569230769
Burden,Sky McCreery,5vgZQdUkP8gYJnGkzZNqBm,0.314814815
3 Months,Lily Kincade,5tIlUGPdbicQEDxzxD75ap,0.44137931
AS IT SEEMS,KILLBOY,51by1PCmtPWgKmeznbDkIj,0.544642857
Almost Loved You,Michal Leah,1gCIGVbF00N5toEK0TEmWr,0.803174603
Gatekeeper,Dylan Conrique,7uveohm2cpiLUOYZ7fj8hM,0.733333333
Us and Pigs,Sofia Isella,4SmhvwAHcPS07SfLUSOJnt,0.604477612
elsie,Martin Luke Brown,5dSAVONexmt8XipPux7QjZ,0.550387597
Spam Calls,Isabel Pless,34jEr8NupQF9PVS31Tyfff,0.457142857
Play Dumb,Sam MacPherson,7oko8U6MOLDuMNEGyJ5sht,0.620512821
Liability,Syd Franklin,0xx9SsVOjvYD31g5quYWdN,0.45
Broken English,Paravi,15K6Qae0N8GCqKy3PepT3Z,0.418719212
Grow Out Of It,Charlie Oriain,58CUtwjF3a0YrYR5Akh3cn,0.666666667
Cautiously Optimistic,Meg Smith,5DnCw5nWO9DnDIAhn96gx2,0.440677966
First Time Around,Sophia James,7ttmCexFPcRrE4T6REFmWj,0.679487179
In a Few Months,Savannah Sgro,6FAMGlXpqVkgCpTgA5iEYs,0.708215297
"Hello Florence, How Are You?",Florence Arman,0WII8HWOY0oYYpVNscWPDo,0.72361809
Daydream,Lily Meola,7CFPVdKn4FFkIm7rZYhNZQ,0.657894737
For an Evening,Emily James,2ry3JuCKfudzLz0TUeQPgp,0.657142857
Coming of Age,Olive Klug,7cy8bN353JaUkc6qeTRg6B,0.502645503
Locksmith,Sadie Jean,4HcARAxzsbIB3MqiEkejM6,0.737226277
Lows & Highs,Mads Paige,10s2OqqwGxHcSXKX8vmJUD,0.506072874
December,Maddy Hicks,5auXfNefGlbDshn2LRddWx,0.659793814
17,Genevieve Stokes,0r4AwFCo5DTicUK7WpCo4f,0.58974359
Don't Tell My Mom,Reneé Rapp,1Ip2m42GTwiaG20hW7dtuZ,0.418848168
Give It To Me,Timbaland,0wbDgMuAoy7O7pL3a69uZx,0.717105263
Like a Tattoo,Sade,4PEGwWH4tL6H7dGl4uVSPg,0.448484848
Virtual Insanity - Remastered,Jamiroquai,2hNaljpWGHzwcIvkPIHMk7,0.305841924
Run It! (feat. Juelz Santana),Chris Brown,7xYnUQigPoIDAMPVK79NEq,0.441717791
Down On Me,Jeremih,0x3TibRgnSqzkcwrqBd4iX,0.553719008
Big Weenie,Eminem,4dh34dyav8M5jCN3yidn8Z,0.34893617
No Hands (feat. Roscoe Dash & Wale),Waka Flocka Flame,03tqyYWC9Um2ZqU0ZN849H,0.346153846
All I Wanted,Paramore,4BbXg5wQqVNPbVEGpjsVnv,0.75862069
California Dreamin',The Mamas & The Papas,1ZEOIhSn6BKErV59bIgn76,0.714285714
Careless Whisper,George Michael,4jDmJ51x1o9NZB5Nxxc7gY,0.543103448
No Surprises,Radiohead,10nyNJ6zNy2YVYLrcwLccB,0.329690346
Let Me Blow Ya Mind,Eve,3RmKpob8xzv1pzHEQrMJah,0.394957983
Angeleyes,ABBA,7rWgGyRK7RAqAAXy4bLft9,0.319371728
Glamorous,Fergie,4N0tDOF2bo9JEpSqLNlpjq,0.684848485
Don’t Blame Me,Taylor Swift,1R0a2iXumgCiFb7HEZ7gUE,0.454545455
Everlong,Foo Fighters,5UWwZ5lm5PKu6eKsHAGxOk,0.789915966
Only Love Can Hurt Like This,Paloma Faith,62ke5zFUJN6RvtXZgVH0F8,0.678899083
Applause,Lady Gaga,5ka2ajep9OAvU5Sgduhiex,0.865116279
Sunday Morning,Maroon 5,5qII2n90lVdPDcgXEEVHNy,0.769480519
Captain Save A Hoe,E-40,4ixD6bSwnSlzuBrd2c80vI,0.605341246
Dream On,Aerosmith,1xsYj84j7hUDDnTTerGWlH,0.88
Chicago,Michael Jackson,5BKKy9fIJL5uM9fz1SnqyP,0.484375
Judas,Lady Gaga,7F25roCtYi55JouckaayPC,0.574525745
Lip Gloss,Lil Mama,2SUjRDIn23wnKXpO69apxl,0.872881356
Gimme More,Britney Spears,6ic8OlLUNEATToEFU3xmaH,0.526315789
Without Me,Eminem,7lQ8MOhq6IN2w8EYcFNSUk,0.328125
Stars Are Blind,Paris Hilton,71V89tJj9CboDyzncO6ZN2,0.532967033
Me & U,Cassie,7k6IzwMGpxnRghE7YosnXT,1
Yeah! (feat. Lil Jon & Ludacris),Usher,5rb9QrpfcKFHM1EUbSIurX,0.807692308
Toxic,Britney Spears,6I9VzXrHxO9rA9A5euc8Ak,0.601895735
Bossy Featuring Too $hort (feat. Too $hort),Kelis,7nR3jmYBf3e9TEf6zpJiZb,0.351485149
Work It,Missy Elliott,3jagJCUbdqhDSPuxP8cAqF,0.677018634
Smack That,Akon,2kQuhkFX7uSVepCD3h29g5,0.462121212
I Want It That Way,Backstreet Boys,47BBI51FKFwOMlIiX6m8ya,0.556179775
No Air (feat. Chris Brown),Jordin Sparks,1jUA4rb6ZCv4gby4YU53xq,0.585492228
Pon de Replay,Rihanna,4TsmezEQVSZNNPv5RJ65Ov,0.836734694
No Scrubs,TLC,1KGi9sZVMeszgZOWivFpxs,0.541114058
Crazy In Love (feat. Jay-Z),Beyoncé,5IVuqXILoxVWvWEPm82Jxr,0.669014085
SOS,Rihanna,30cSNer6TV8x2utjULVeQ5,0.68
My Boo,Usher,68vgtRHr7iZHpzGpon6Jlo,0.743243243
Oops!...I Did It Again,Britney Spears,6naxalmIoLFWR0siv8dnQQ,0.684659091
Say My Name,Destiny's Child,7H6ev70Weq6DdpZyyTmUXk,0.883959044
One More Time,Daft Punk,0DiWol3AO6WpXZgp0goxAV,0.99185336
Drop It Like It's Hot,Snoop Dogg,2NBQmPrOEEjA8VbeWOQGxO,0.730434783
Better Off Alone,Alice Deejay,5XVjNRubJUW0iPhhSWpLCj,0.598382749
Hung Up,Madonna,3850dYVgOFIXJh5U4BFEWH,0.12195122
Shake That,Eminem,0fGh0trRN1xz3s41r7V5ce,0.256944444
"One, Two Step (feat. Missy Elliott)",Ciara,7uKcScNXuO3MWw6LowBjW1,0.531914894
"Boom, Boom, Boom, Boom!!",Vengaboys,5N6M8yDiMV32T6Rkzh8EbW,0.733333333
Foolish,Ashanti,6zMUIb4uce1CzpbjR3vMdN,0.505836576
The Sweet Escape,Gwen Stefani,07K4GcCDSTiXUF5ssyTRUM,0.488448845
Beautiful Soul,Jesse McCartney,1HwpWwa6bnqqRhK8agG4RS,0.486873508
Get the Party Started,P!nk,02jcEwywffn3Tsb48fXmlW,0.937254902
Hollaback Girl,Gwen Stefani,0eqH0ALoDQevq59YcQ53KE,0.286135693
I'm a Slave 4 U,Britney Spears,6ldwfK0yWgTAlmIfuQkTYN,0.803571429
Right Thurr,Chingy,0l3GEbH3CviUytD6iX4wzg,0.794594595
Pocketful of Sunshine,Natasha Bedingfield,4hjuUelurEBKlqpJPJ77Iw,0.789634146
Around the World (La La La La La) - Radio Version,A Touch Of Class,7CvOnbFdnIoXMQ4eFCo5lB,0.928571429
Be My Lover,La Bouche,3vSn1frPgFcRXrjWOfhMLl,0.990131579
Dirrty (feat. Redman),Christina Aguilera,59ZTxQo8rBycIXPLUIKvE2,0.252293578
It's Gonna Be Me,*NSYNC,35zGjsxI020C2NPKp2fzS7,0.727272727
Move Ya Body,Nina Sky,2ndnVdR8si7CW9T8vJRHyW,0.93220339
We Like To Party! (The Vengabus),Vengaboys,73ljrkSg4A0q3ByU0Cu7mw,1
Goodies (feat. Petey Pablo),Ciara,3dFwpxh2yH7C7p9BGEKLVB,0.448780488
Love Don't Cost a Thing,Jennifer Lopez,1fgvJXlcZ7uIddMpqsqw0L,0.636363636
U + Ur Hand,P!nk,1iOJQhxKSJ7dg3Dk03yPnl,0.665116279
Frontin' (feat. Jay-Z) - Club Mix,Pharrell Williams,0iFOG4Ki9aDmJUYUFHQlPG,0.547297297
Leave (Get Out),JoJo,3DOxMCaNBNvnjSzpHUSjE3,0.363636364
Don't Cha,The Pussycat Dolls,0BxfFnk0YzONqvmrkO0QrB,0.65862069
Whole Again,Atomic Kitten,16MJqq0vEuW6GRX6faetTm,0.720720721
(You Drive Me) Crazy,Britney Spears,1DSJNBNhGZCigg9ll5VeZv,0.548148148
Rich Girl,Gwen Stefani,2oxtQ84p1j5GmyzmD50Lq0,0.817757009
Everybody (Backstreet's Back) - Radio Edit,Backstreet Boys,1di1BEgJYzPvXUuinsYJGP,0.951557093
Heartbreaker (feat. Jay-Z),Mariah Carey,0jsANwwkkHyyeNyuTFq2XO,0.828746177
Untouched,The Veronicas,40bm28QcJT5My540ymSQ2y,0.447368421
What a Girl Wants,Christina Aguilera,5bGmuxShUba9maPswDnhCs,0.971119134
I Just Wanna Love U (Give It 2 Me),JAY-Z,0s46SltT4On0Z6kglK1I5c,0.679365079
Luxurious,Gwen Stefani,69xZrRwScYMhlCMcxrF958,0.581280788
The Tide Is High - Radio Mix,Atomic Kitten,5WuVWOngcRkMOx9RRLCvui,0.585365854
Money Maker,Ludacris,2JpUkUR0OsOlUUfm6iS8ic,0.592156863
It's My Life,No Doubt,2fOxxLz9JVe53itq6pfBak,0.762626263
Lose My Breath,Destiny's Child,2n4uOdMHzEvcZ0KP7iQnay,0.198312236
Come Clean,Hilary Duff,2TZ1apxMDlubCGMsOxcTbT,0.802884615
Just the Girl,The Click Five,1JURww012QnWAw0zZXi6Aa,0.321212121
What Is Love - Radio Edit,Haddaway,1d2O0FAl7OrNNu7Ed3bGrK,0.926931106
Throne,Bring Me The Horizon,0M3adYbGtyRHACP86dey1H,0.115384615
Can't Be Touched (feat. Mr. Magic & Trouble),Roy Jones Jr.,3zmduBNsQ6BPDTZAkXzG5K,0.326633166
Over And Under,Egypt Central,6Lah64e21cUytn0QXfuOoF,0.681081081
Struggle Made Me Stronger,Fearless Motivation,3vMtLNMANvkPuDthcLuQzJ,0.753378378
81 (Thallium),Above Snakes,4Jog077ySdARc65pWqtS4r,0.567010309
Remember the Name (feat. Styles of Beyond),Fort Minor,6ndmKwWqMozN2tcZqzCX4K,0.365853659
The Resistance,Skillet,5O9Dz0h08LuBi0aVvDcylh,0.47008547
Viking Death March,Billy Talent,6l78mUZ86r0NrfRgni0LuM,0.349206349
Ready for War,T. Powell,5aZceoAnPoEdxwFaim3jqf,0.563829787
Remember Why You Started,Fearless Motivation,6NgP0t2l8f48eLNX5T9aFy,0.516129032
Caged,Dead Eyes,0p1fTundDhGnJQhFRC2NkQ,0.368852459
Fight Back,NEFFEX,6KigD0mlF4VGDYiSEzAyYw,0.306818182
The Other Side,Awake At Last,4mxCVpoOijEYRDCtEdVFkM,0.44
Chris Tucker,LaLion,3tbayNU3N2dxF7nUi3A9yo,0.481481481
Make It Stop (September's Children),Rise Against,0wHNrrefyaeVewm4NxjxrX,0.476190476
My Fight,From Ashes to New,5HDG2PPLki6wowJvZbAH9d,0.333333333
Terrified,Versus Me,0wCT2ivXYnHssIDf2n3LV6,0.50209205
Fast Lane,Bad Meets Evil,2c5Isyd07hWsl7AQia2Dig,0.325581395
Go Hunt Your Dream,Fearless Motivation,2z8ZQQoQayPDvKaVQl7Nkf,0.573033708
Illusions Will Fall,Templemind,4YA7WOBylNh4zIHjJc4pJg,0.480582524
Courtesy Call,Thousand Foot Krutch,0AOmbw8AwDnwXhHC3OhdVB,0.455752212
Bed of Nails,Neko Fuzz,1drGUJR281HSpGvXIJVBzx,0.06031746
GO!,LaLion,7gnZJP4kpR5IIzIhhDupum,0.483870968
Fed Up,Bazanji,49Lv4GqyOjMeteAVszlWrZ,0.43902439
INFECTED,DRAGONFLY EFFECT,4dFwG9sjJTnwthj9jgPCpV,0.310769231
You Can't Stop Me,Andy Mineo,3E5R61s1v3K6Us4QXKXE5r,0.57518797
Red Nation,The Game,2sYUGgzQfHQ6lOWzbrny8Z,0.327935223
Undead,Hollywood Undead,5wBLDkxVvclanSitx5jq8e,0.325503356
I Go Fuckin' Psycho,BLANK,668uQqktAfxR1cexF8us7D,0.254032258
SEATTLE,LaLion,3Kdd6d0wm0wsGeuacU3xxh,0.445747801
War Of Change,Thousand Foot Krutch,1qUHD9oPIMFHKpR12NY2KC,0.421487603
Pull Up,Tundra,5ATxP74ChBhhQBUNzPByGv,0.273311897
Break In The Current,Dead Eyes,5WfVUdiAHbJt8QJYhYRn44,0.546099291
We Are,Hollywood Undead,05c0LG7DakbvX0gYbBHjPP,0.226708075
The Hatred,Snowgoons,3ZLIezMN3Uca2cVwF7S5qp,0.198863636
Soldier,NEFFEX,6xbZaeFj8BPE3HGXF7VVjX,0.569811321
Last Resort,Papa Roach,5W8YXBz9MTIDyrpYaCg2Ky,0.435045317
Body Head Anthem (feat. Mr. Magic & Choppa),Roy Jones Jr.,4EcF55fGcfwbZhGM7K1yLA,0.154411765
Live To Win,Paul Stanley,74inHQGjQj6w630tZ9wb2J,0.590697674
Out of My Way,Onlap,152yLjLT2T0W8kf2hutvo1,0.273076923
Go Hard or Go Home,Wiz Khalifa,4IXiFMhtXEbSEG8UoAeTwD,0.602678571
Warrior (Ultimate Fighter Theme),Bonez,3vTweVhyRgJIjthsLnynQs,0.45320197
Pills and Bottles,Cloudy Bay,1OWAGZlNYIf9ws3o0HmJ5N,0.659292035
Under The Knife,Rise Against,7ycK2uijskzxp4cGpGNoCi,0.578947368
This My Club (DJ Lil Prince Remix),Prophit,1rfgs4royNOYxw269vuTTT,0.658008658
War,Sum 41,23Vf9hNoBN8AacpUUHbiRy,0.452631579
Greatest,NEFFEX,2SxaA6dhE2lEP1faOFPCu8,0.530405405
Daydreaming,Life And Limb,38IwGiYVyLOh4NDhFOC4Qq,0.616352201
Fallen Leaves,Billy Talent,3jUTjCISntIUFL8jnAjzgc,0.11452514
Down,Above Snakes,02wXqPYB92VrIAqVdbFGqU,0.273684211
Take Your Crown,BLANK,5f3TpAMq8s2rpeWAFQ9HQ0,0.4375
Blow Me Away,Breaking Benjamin,0V5lmry5Citfw2drBNpEMy,0.5
Rise Up & Fight,Traitors to the Crown,4d3mD6Mo8EvkjsiutiNHWG,0.531914894
Not Gonna Die,Skillet,2jfk3m8nq5IvB35s2xIs1O,0.519354839
Isis (feat. Logic),Joyner Lucas,4h7qcXBtaOJnmrapxoWxGf,0.473988439
Yoshimitsu,Sid Shyne,3FZIWDnYBqBqWTLZ0hRPwE,0.583333333
Headstrong,Trapt,1AEYT6VxrxXPMoQUxsY0E4,0.450704225
Wake Me Up,zebrahead,3mSZz9k6TzRpin74YEipgV,0.432835821
Time of Dying,Three Days Grace,6gPd6brcBXlbGdy1obe234,0.882629108
W.T.P.,Eminem,1ne7JVHEPnoncXzQunQVKW,0.517073171
The Awakening,Onlap,0X0wvZuhTcTU03Roz9fPJA,0.211864407
Bloodline,Awake At Last,2JFavDC3z5uk0s6TFwt3Q6,0.198606272
Point of No Return,Immortal Technique,3qDpYCA6FoVvODVaZWScXO,0.35
Reminder,2Scratch,6S7XekjbMtUQxhgySaIK8W,0.641337386
Till I Collapse,Eminem,4xkOaSrkexMciUUogZKVTS,0.394618834
From the Inside,Hollow Point Heroes,4wZWidf9fT5LVy8Asa5iQJ,0.295719844
"Clear Eyes, Full Heart, Can't Lose",T. Powell,7qK3sX9MNReAgUQ6jdTAWC,0.85942492
I Want to Live,Skillet,4Ahphc0UzRSoMpJRHgnGQK,0.608208955
Fearless Pt. II,Lost Sky,4y1nvncvBhdoelqPMyXxis,0.778625954
Awake and Alive,Skillet,0nkzd3yNniB767zSDDdLZ3,0.686666667
Welcome 2 Detroit,Trick Trick,79t5idiRhbDB1oLaVcTVsD,0.3878327
FEEL NOTHING,The Plot In You,4xDwCYhobDehSBGUmd5H6Y,0.272727273
Best Day,Electric Callboy,6xrqktHyZEDvPJSEsxuwYz,0.692
No More Favors,Jay Kill & The Hustle Standard,5UDIJbA6a3epCgntdODPCl,0.651785714
Satellite,Rise Against,5sG3G54H21hNfd5etlheoe,0.792682927
Leave It All Behind,Cult To Follow,4I58RPHVzDldHfK3t5HiZA,0.146520147
Way Of The Warrior Part I - Hard Diss Rap Beat Mix,Fifty Vinc,6E7mneOYKKKFivxPHeRWE7,0.552763819
End of Me,Ashes Remain,5Iuqf7d8G5SAvuKY7MKHbd,0.253393665
Rap Gamez Callin,Stevie Stone,3hrh0gPGdpZiNYxkgpYe2Y,0.483870968
Feel Invincible,Skillet,0i8JFpqe9cKwnrcvoNgl1L,0.786833856
All Night,2Scratch,0Y2EhhpZTKChZNerxIt6T9,0.685015291
Whispers in the Dark,Skillet,6rSuL1ViLO7Aljn2WD09s4,0.513108614
Painkiller,Three Days Grace,6OMO6WdRhSfjMPAiPT94wH,0.15542522
Red Flag,Billy Talent,2RZWdE8kYPlCAcRUYDeuLC,0.185840708
Lights Go Down,Bazanji,1Q16e4deTgk4Q320yIfl37,0.807881773
The Perfect Crime,zebrahead,5rRwE8PjHsBXfvQ2toLAA9,0.407407407
The Broken Ones,Above Snakes,2XKMVUbr0ALVuugLI6BUH3,0.559659091
Anthem,zebrahead,5vB0cxSvzXuVh15EDD0Cej,0.51627907
"Quevedo: Bzrp Music Sessions, Vol. 52",Bizarrap,2tTmW7RDtMQtBk7m2rYeSw,0.048
Me Porto Bonito,Bad Bunny,6Sq7ltF9Qa7SNFBsV5Cogx,0.170940171
10:35,Tiësto,0wrpd7ZfD6i4zjJWG2lRF7,0.437125749
Save Your Tears,The Weeknd,5QO79kh1waicV47BqGRL3g,0.49859944
Tití Me Preguntó,Bad Bunny,1IHWl5LamUGEuP4ozKQSXZ,0.333333333
Jimmy Cooks (feat. 21 Savage),Drake,3F5CgOj3wFlRv51JsHbxhe,0.576419214
Bad Memories (feat. Elley Duhé & FAST BOY),MEDUZA,3rb0tMq42WfggucPm0HHkA,0.552
Ferrari,James Hype,4zN21mbAuaD0WqtmaTZZeP,1
Freestyle,Lil Baby,5BbdKBZO0TH0GhfxUfyhL9,0.294117647
HOPE,NF,12cZWGf5ZgLcKubEW9mx5q,0.525925926
Tarot,Bad Bunny,41oY4WCTj5kccfesTVFnvN,0.12
LOKERA,Rauw Alejandro,79HZAZNnOE97rb2hnI0XQr,0.046511628
The Motto,Tiësto,18asYwWugKjjsihZ0YvRxO,0.467980296
Belly Dancer,Imanbek,4ccWtoGqQYdOgQgKwKBzry,0.63878327
PLAYA DEL INGLÉS,Quevedo,2t6IxTASaSFkZEt61tQ6W6,0.131578947
Give It To Me - Full Vocal Mix,Matt Sassari,5ZduaRci3iNUiDfJbBfAaf,0.770642202
Call It Love,Felix Jaehn,5YdnOm5990Kfq1Jodws98B,0.964157706
SHOOTING STAR,XG,3IelG5zYpWWCZIH4cqWlPV,0.791666667
Godzilla (feat. Juice WRLD),Eminem,7FIWs0pqAYbP91WWM0vlTQ,0.497560976
SICKO MODE,Travis Scott,2xLMifQCjDGFmkHkpNLD9h,0.644067797
Knife Talk (with 21 Savage ft. Project Pat),Drake,2BcMwX1MPV6ZHP4tUT9uq6,0.636986301
Moth To A Flame (with The Weeknd),Swedish House Mafia,7kfOEMJBJwdCYqyJeEnNhr,0.790849673
Dior,Pop Smoke,79s5XnCN4TJKTVMSmOx8Ep,0.62244898
La Llevo Al Cielo (Ft. Ñengo Flow),Chris Jedi,6DoL1yYIwEW7VZMRaJhoJI,0.413793103
ULTRA SOLO REMIX,Polimá Westcoast,6wtZPYBIXUvCpXwVjMCJBf,0.375
HIGHEST IN THE ROOM,Travis Scott,3eekarcy7kvN4yt5ZFzltW,0.67721519
Words (feat. Zara Larsson),Alesso,1bgKMxPQU7JIZEhNsM1vFs,0.737142857
Runnin,21 Savage,5SWnsxjhdcEDc7LJjq9UHk,0.213523132
N95,Kendrick Lamar,0fX4oNGBWO3dSGUZcVdVV2,0.248366013
Deep Down (feat. Never Dull),Alok,7MIhUdNJtaOnDmC5nBC1fb,0.639455782
MONTERO (Call Me By Your Name),Lil Nas X,67BtfxlNbhBmCDR2L2l8qd,0.519230769
DÁKITI,Bad Bunny,47EiUVwUp4C9fGccaPuUCS,0.133333333
21 Reasons (feat. Ella Henderson),Nathan Dawe,1RF02Cf80mTaeNXG2P2boR,0.539748954
PUFFIN ON ZOOTIEZ,Future,1qMMYpVatbRITKCfq1gasi,0.359060403
Move Your Body,Öwnboss,6GomT970rCOkKAyyrwJeZi,1
Rumble,Skrillex,1GfBLbAhZUWdseuDqhocmn,0.446640316
Circo Loco,Drake,7GeTsDIc5ykNB6lORO6Cee,0.498098859
Thunder,Gabry Ponte,2USlegnFJLrVLpoVfPimKB,0.333333333
Goosebumps - Remix,Travis Scott,5uEYRdEIh9Bo4fpjDd4Na9,0.775800712
Where Did You Go? (feat. MNEK),Jax Jones,3sa06xVNmLLYIxdNNmVQN8,0.948529412
Hot In It,Tiësto,3Z7CaxQkqbIs1rewKi6v4W,0.126696833
All By Myself,Alok,5Hp4xFihdOE2dmDzxWcBFb,0.600858369
Pantysito,Alejo,4srcMdbm2qzVG98tJajHxp,0.316455696
Element,Pop Smoke,57BGVV6wcyhbn3hsjlqEZB,0.391447368
Lionheart (Fearless),Joel Corry,5vlzH0ps6WDyb158oFTAb3,0.847619048
When I’m Gone (with Katy Perry),Alesso,5902W4uHWzhtOff1UK7the,0.384180791
MONEY,LISA,45OX2jjEw1l7lOFJfDP9fv,0.556910569
Drugs From Amsterdam,Mau P,0w7JPlp7eEQI2EKW3ayXrv,1
OUT OUT (feat. Charli XCX & Saweetie),Joel Corry,6Dy1jexKYriXAVG6evyUTJ,0.461538462
Way 2 Sexy (with Future & Young Thug),Drake,0k1WUmIRnG3xU6fvvDVfRG,0.634615385
Kernkraft 400 (A Better Day),Topic,3kcKlOkQQEPVwxwljbGJ5p,0.980066445
family ties (with Kendrick Lamar),Baby Keem,3QFInJAm9eyaho5vBzxInN,0.634615385
Heaven Takes You Home (feat. Connie Constance),Swedish House Mafia,3nEHrvNNtgLv9rneTAYVr4,0.575875486
Astronaut In The Ocean,Masked Wolf,3Ofmpyhv5UAQ70mENzB277,0.661354582
OUT WEST (feat. Young Thug),JACKBOYS,6gi6y1xwmVszDWkUqab1qw,0.589622642
pushin P (feat. Young Thug),Gunna,3XOalgusokruzA5ZBA2Qcb,0.478431373
RATATA,Skrillex,3YVeaqhSFth8QAL45wO19L,0.583892617
Spinnin,Connor Price,5OzgCc3gQsqchX95k1C1Qa,0.629139073
SUPERMODEL,Måneskin,63WuQOXohQIxOxIFA2K7bR,0.488135593
Got It On Me,Pop Smoke,25zlnOAzbVoOzIeXSvQFf1,0.612804878
Motley Crew,Post Malone,40uMIn2zJLAQhNXghRjBed,0.529411765
Sweetest Pie,Megan Thee Stallion,7mFj0LlWtEJaEigguaWqYh,0.449612403
Turn On The Lights again.. (feat. Future),Fred again..,6gdDu39yYqPcaTgCwYEW8i,0.36318408
Levitating (feat. DaBaby),Dua Lipa,5nujrmhLynf4yMoMtj8AQF,0.385650224
BREAK MY SOUL,Beyoncé,5pyoxDZ1PX0KxBxiRVxA4U,0.738636364
Another Love - Tiësto Remix,Tom Odell,4Et6tUEO7biKxZEfJXpNj1,0.787819253
Dua Lipa,Jack Harlow,0LnS7aOdOdI1dNKZqdOLz4,0.420289855
Pink Venom,BLACKPINK,7EyhPjrJzjx0fk2i7vUJCS,0.691919192
Super Gremlin,Kodak Black,4A8cWXxKfIL3lAyUDzXbCF,0.366153846
Dah Dah DahDah,Nardo Wick,2TSfStvlAMLw89u3tali79,0.316666667
Tell It To My Heart,MEDUZA,46nvQpUDsxpS08UTFOeKTA,0.580952381
Rainfall (Praise You),Tom Santa,1M8t1j3Kv2qp97bdq5q4Vl,0.884831461
Run,OneRepublic,2UbVnbE5FH6008mAm6Mmgw,0.769516729
TO THE MOON,Jnr Choi,5vUnjhBzRJJIAOJPde6zDx,0.913580247
"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",Jack Harlow,2MbdDtCv5LUVjYy9RuGTgC,0.704819277
Hanging With Wolves,Lil Durk,1a7tOEheXeaSNathZW4Gzk,0.622905028
Marianela (Que Pasa),HUGEL,5bZjb7xKqLqa58QiUBcVvl,0.077922078
Energy (feat. Sash Sings),MorganJ,3UsTNapk34kKB0jMAKsdrf,0.829596413
Here We Go Again,Oliver Tree,3WsbAGQt6HgTj9kg6f466M,0.20754717
GTA,HÄWK,39c9yG431efxO9v0DjpBCD,0.661111111
Lay Low,Tiësto,0zKbDrEXKpnExhGQRe9dxt,0.607717042
Say Goodbye,Willone,0dK2mrFT0MKLWyUpiA4EHi,0.542713568
Blue Nitro,Kura,1oXS5eSD7ATYGMu8LlEc98,0.7275
Rumble,"OH, HAYIR!",3XfPyqAldGwHtxCRUhUoBz,0.294520548
Look At Me Now,Guy Arthur,2v33kJNV51EOSJKSLRUKXd,0.489655172
Ready To Fly - Sub Focus & Dimension,Sub Focus,0a2cA9H6KuOsoHLCnjl6YL,0.95505618
Yeah The Girls,FISHER,2ST4u9GusI2ddDfuMvXA5l,0.512820513
In The Shadow (feat. Kris Kiss),Luca Testa,3yoKuBCrUxURqPM0K6HKJg,0.571428571
Believe (feat. Goodboys),ACRAZE,6h5y2LCqCQudsCarn61CNE,0.428
BASS GLIDE,AYYBO,2K9aKWIqTlv2tEsb4mptJj,0.64
Finally,Carlo Astuti,7pyiz8j9NxUa36Ep8oGStr,0.647619048
Eye To Eye,Lucas Estrada,6wJJSeYggU23fFSiZoWj4U,0.49122807
Body Move,Matroda,1UyYIqE4bTokxEK0DUpzTM,0.527881041
Bel Mercy,Jengi,1635wWSdp29PO3GxYhy991,0.873015873
Way to Hell,KEAN DYSSO,5CJBSsRoUrPRPgBi3UXfpB,0.591093117
The Business,Tiësto,6f3Slt0GbA2bPZlz0aIFXN,0.746153846
Feel That Way,JOSH,1ZerH0o2X6qqgeP3UzwQuD,0.723809524
Hey Siri,Reggio,393Euh5ggkpDlqvYQkR3k5,0.858085809
I'm Not Alright,Cartoon,3U1fwI0EVrHjbP5DEXRiqv,0.149501661
