song_name,artist,pos_percent,spotify_id,acousticness,danceability,energy,instrumentalness,liveness,speechiness,valence
Halloween Store,Andy Shauf,0.846153846,3oWGBitSdsizfiIlCfwUqV,0.0983,0.648,0.496,0.131,0.228,0.0391,0.627
Better Days,Birdtalker,0.643533123,02HJc2G0BfiJBJhet27Scm,0.41,0.536,0.286,0.00671,0.136,0.0287,0.242
Wasted,Tomberlin,0.646511628,5MnLof1o5Wu4hX5zWgMjZY,0.43,0.766,0.571,0.135,0.142,0.0385,0.716
Everything Is Free - Recorded at Spotify Studios NYC,Father John Misty,0.6,0mZdT3W9e1UyJlSXMV6xL0,0.91,0.506,0.0952,3.55E-06,0.111,0.0385,0.162
With You,Cujo Moon,0.451697128,2xuNO2twEAziI59xyKYxzZ,0.655,0.438,0.383,0.0133,0.127,0.0322,0.322
Bird's Eye View,Charlie Cunningham,0.683544304,2gJBqHbjSuyjP1LAHU93eU,0.895,0.666,0.339,0.597,0.124,0.0324,0.391
What A Day - Edit,Ben Howard,0.530201342,3MW8spctuyf70mNAWhDlBv,0.539,0.663,0.434,0.0732,0.0906,0.0278,0.593
Rubber,Ruston Kelly,0.798561151,3dsZCq57TheazHh1GVAJwO,0.624,0.55,0.501,1.74E-06,0.0962,0.0324,0.148
Misnomer,The Brook & The Bluff,0.546218487,7wy7FXfzZFAbsrpcM924nw,0.625,0.471,0.49,0.000608,0.157,0.0469,0.386
Mama Said,Cat Clyde,1,3eiTlfmClIHJS7Vq4IwkBZ,0.814,0.588,0.467,0.000825,0.167,0.0317,0.274
Sons and Daughters,Allman Brown,0.535211268,0Kt5AHOpQAkEsHAuPeB0le,0.775,0.525,0.461,2.14E-06,0.362,0.0878,0.202
Everyone's A Winner,Flyte,0.899224806,0Gf2hEQEVBcwgy40JyO9LK,0.185,0.588,0.363,0.00883,0.149,0.0281,0.509
A Mermaid in Lisbon,Patrick Watson,0.572916667,6A8BvPrNOo5l1j3c80KhAb,0.706,0.428,0.447,0.00393,0.195,0.0377,0.532
Victory,The Avett Brothers,0.452380952,1oqnATF6AFH93dCBrDqBTP,0.947,0.622,0.191,0.00602,0.106,0.0299,0.293
Don't Go Far,Charlie Cunningham,0.300813008,2BfvdgdBqLtwAzvgtZq9hb,0.902,0.622,0.312,0.401,0.109,0.0315,0.228
Bloomsday,Samantha Crain,0.409836066,3E32ScayKIBK9JYehnRek9,0.286,0.458,0.529,3.22E-06,0.107,0.0286,0.0767
Rushin' River Valley,Fruit Bats,0.553571429,5tpp3h5cRMNOH1cXlvpQ7s,0.0213,0.553,0.778,0.523,0.0781,0.0305,0.524
If I Told,Courtney Marie Andrews,0.632978723,2Ckv1DTVTt5UPdnWutOO7h,0.841,0.283,0.221,0.000595,0.0975,0.0423,0.299
This Is A Photograph,Kevin Morby,0.48943662,1hj8os1Xxiuo95atpJzfCp,0.51,0.721,0.915,0.00163,0.119,0.0469,0.783
Crooked Tree,Molly Tuttle & Golden Highway,0.698717949,1NlwiyN4GGn3gVgyZ8T5AW,0.613,0.443,0.534,0,0.151,0.0328,0.651
Ocean Bed,Darlingside,0.378378378,53dyuOtRb9WMz5puNHodZN,0.0861,0.601,0.799,0.0388,0.0898,0.0357,0.688
Alabama Haint,Penny and Sparrow,0.564285714,3NVGIampibL0YVG3wwaX8G,0.868,0.589,0.422,0.0279,0.0897,0.0296,0.293
The Missing Road,Radical Face,0.648809524,1RBEBRUKdXKFKILSHkbQFa,0.895,0.583,0.216,0.645,0.102,0.0324,0.173
Faith Healer,Julien Baker,0.645320197,5M7jnmPrtHgL5H4fTewJch,0.169,0.4,0.628,0.00126,0.129,0.034,0.399
Your Body,Mipso,1,3BPibZpEagpo2S0OxpMfmh,0.725,0.762,0.472,0.00214,0.0737,0.0345,0.338
Glory Strums (Loneliness of the Long-Distance Runner),Hiss Golden Messenger,0.492890995,3BxIJ9VN7BdE7MuArlAhAv,0.674,0.476,0.329,0.000727,0.0985,0.054,0.57
My Sweet Lord - 2014 Remaster,George Harrison,0.5625,6vE90mi4yKsQGY3YD2OOv1,0.083,0.539,0.69,0,0.0847,0.0332,0.553
Wild World,Yusuf / Cat Stevens,0.720588235,7mjSHL2Eb0kAwiKbvNNyD9,0.345,0.48,0.542,0.000609,0.113,0.0348,0.567
Landslide,Fleetwood Mac,1,5ihS6UUlyQAfmp48eSkxuQ,0.883,0.414,0.161,0.000223,0.117,0.0318,0.423
Imagine - Remastered 2010,John Lennon,0.551181102,7pKfPomDEeI4TPT6EOYjn9,0.907,0.547,0.257,0.183,0.0935,0.0252,0.169
One,U2,0.653386454,3G69vJMWsX6ZohTykad2AU,0.245,0.392,0.534,0.00104,0.155,0.0369,0.325
You're so Vain,Carly Simon,0.422907489,2DnJjbjNTV9Nd5NOa1KGba,0.157,0.659,0.678,6.69E-06,0.0784,0.0313,0.647
Ordinary World,Duran Duran,0.441489362,0wokCRaKD0zPNhMRXAgVsr,0.0131,0.472,0.652,1.12E-05,0.14,0.0305,0.401
Sunrise,Norah Jones,0.868613139,7zkLpY72g6lKQbiHDqri1S,0.941,0.526,0.299,0.097,0.106,0.031,0.679
In My Life - Remastered 2009,The Beatles,0.738693467,3KfbEIOC7YIv90FIfNSZpo,0.449,0.688,0.435,0,0.113,0.0323,0.435
Me and Julio Down by the Schoolyard,Paul Simon,0.230769231,6vxHp3CDNo0afgKGp2yi1E,0.237,0.626,0.816,1.80E-06,0.104,0.131,0.798
Fire and Rain - 2019 Remaster,James Taylor,0.484375,1oht5GevPN9t1T3kG1m1GO,0.766,0.597,0.271,0.0119,0.0933,0.0394,0.338
Never Going Back Again - 2004 Remaster,Fleetwood Mac,0.519685039,19Shlms2uTnOjIUg50TXzd,0.858,0.654,0.336,0.385,0.0786,0.0379,0.947
The Weight - Remastered 2000,The Band,0.762711864,0P7DoyGrr4Wp9w5TotEtUC,0.373,0.63,0.551,5.75E-05,0.103,0.0549,0.518
Going to California - Remaster,Led Zeppelin,0.50617284,70gbuMqwNBE2Y5rkQJE9By,0.943,0.503,0.265,0.045,0.0867,0.0333,0.522
Pink Moon,Nick Drake,1,4KROoGIaPaR1pBHPnR3bwC,0.871,0.642,0.427,0.0904,0.124,0.0402,0.404
The Boxer,Simon & Garfunkel,0.32038835,76TZCvJ8GitQ2FA1q5dKu0,0.702,0.439,0.488,0.000339,0.16,0.0615,0.629
Me and Bobby McGee,Janis Joplin,0.901041667,1IqFh00G2kvvMm8pRMpehA,0.303,0.43,0.463,5.84E-05,0.152,0.0442,0.66
Layla - Acoustic Live,Eric Clapton,0.633165829,5phbwzg5d2MqNAoc0435Zu,0.318,0.559,0.524,0.00094,0.933,0.0462,0.652
50 Ways to Leave Your Lover,Paul Simon,0.666666667,6Qb7gtV6Q4MnUjSbkFcopl,0.166,0.815,0.372,0.000116,0.0767,0.0752,0.293
Vincent,Don McLean,0.778846154,0VNzEY1G4GLqcNx5qaaTl6,0.908,0.419,0.085,5.33E-06,0.34,0.0362,0.458
Tears in Heaven - Acoustic Live,Eric Clapton,0.709090909,3UqHlIBI771FNCiLY5MKrp,0.806,0.694,0.331,0.00235,0.707,0.0284,0.458
Wildflowers,Tom Petty,0.663716814,2Pr1nZpt8A8WP7QYpyq6L3,0.588,0.537,0.315,2.29E-05,0.206,0.0271,0.575
Homeward Bound,Simon & Garfunkel,0.732283465,4Xl2PrS3DJqqSKXCo6Uhv9,0.831,0.485,0.378,0,0.103,0.0337,0.528
Guitar Man,Bread,0.699029126,0gZXockVcE7rEhSf4mcGLO,0.144,0.553,0.506,3.78E-06,0.438,0.046,0.51
Rocky Mountain High,John Denver,0.373134328,1ne9wOtDF2jM6Cm8WBkaER,0.314,0.455,0.437,0,0.501,0.0278,0.724
"Bad, Bad Leroy Brown",Jim Croce,0.288537549,1O0xeZrBDbq7HPREdmYUYK,0.706,0.697,0.676,0,0.0824,0.0402,0.852
Girl from the North Country,Bob Dylan,0.899497487,4K1imZQQ0yKtJ40vGmUajS,0.843,0.607,0.142,0.000197,0.121,0.0382,0.305
Change the World,Eric Clapton,0.835443038,5Ds0VGkTSQ1jf4KzLUpZPb,0.491,0.721,0.558,0.00538,0.181,0.0246,0.542
Stuck In The Middle With You,Stealers Wheel,0.513761468,3Vby4nGmtbDo7HDJamOWkT,0.0936,0.82,0.575,0.000135,0.109,0.0408,0.964
Thunder Road,Bruce Springsteen,0.466165414,56lhDZNQ5J47aog6mGKeGk,0.623,0.369,0.758,1.78E-05,0.531,0.0364,0.663
Suzanne,Leonard Cohen,0.78515625,2L93TdW2GMue1H2zlkt30F,0.922,0.409,0.172,0.00112,0.111,0.0389,0.352
The Only Living Boy in New York,Simon & Garfunkel,1,5MbXzXGbqobR8xPVPs8OXA,0.13,0.411,0.381,0.257,0.132,0.0286,0.524
The Times They Are A-Changin',Bob Dylan,0.511235955,52vA3CYKZqZVdQnzRrdZt6,0.887,0.389,0.396,0,0.0828,0.0332,0.585
Pale Blue Eyes,The Velvet Underground,0.599056604,11VwZwNF29HrqwalYUMitb,0.911,0.637,0.107,0.00146,0.103,0.0349,0.296
These Days,Nico,0.580882353,3uCkIqD0VzQUijbs8WIizs,0.989,0.401,0.13,0.305,0.101,0.0312,0.213
Ruby Tuesday,The Rolling Stones,0.390804598,4hupcimlg3UBbW1kAQ6vrT,0.831,0.524,0.553,0,0.174,0.0292,0.517
Blue Bayou,Linda Ronstadt,0.725806452,3zxklD2EGecZre9MjEEvIU,0.739,0.732,0.161,0.000379,0.105,0.0306,0.5
Hard Sun,Eddie Vedder,0.270588235,0fzCtVM9D5UEwiLqcY8Ouq,0.0512,0.438,0.827,0.000402,0.319,0.0328,0.645
Walkin' Back to Georgia,Jim Croce,0.754285714,51ueZKM83MTRv9rgiDfI6Y,0.621,0.661,0.518,1.78E-05,0.0953,0.0319,0.776
Mr. Tambourine Man,Bob Dylan,0.534188034,3RkQ3UwOyPqpIiIvGVewuU,0.794,0.39,0.31,0,0.379,0.0676,0.584
Pink Houses,John Mellencamp,0.846456693,5JKQMoGmXwDHCodn5pFVHB,0.0514,0.635,0.795,3.08E-06,0.0751,0.0269,0.628
Human Touch,Bruce Springsteen,0.405857741,1o53HbxmOy5TzThJdBaDZb,0.00244,0.651,0.516,5.93E-05,0.0973,0.0277,0.453
Where You Lead,Carole King,0.940594059,0APt4t1Dab58sYmGQ4jgij,0.763,0.784,0.459,1.29E-06,0.0684,0.0304,0.931
Diamonds And Rust,Joan Baez,0.69955157,4O0sGJdqpHMaWz7KoVd7tb,0.243,0.506,0.343,0,0.141,0.03,0.265
Shelter from the Storm,Bob Dylan,0.449101796,3y4Uza6K58JXQ7RYya8ZI5,0.413,0.486,0.241,3.51E-05,0.0928,0.0366,0.614
"Don't Think Twice, It's All Right","Peter, Paul and Mary",0.78125,7IsXXgpowAB48crGjV1oGb,0.893,0.437,0.104,0.00124,0.11,0.0307,0.544
The First Cut Is the Deepest,Rod Stewart,0.64507772,3FeYjbIVqvAhuTcwsE6K3v,0.316,0.546,0.627,0.00114,0.096,0.0244,0.764
Famous Blue Raincoat,Leonard Cohen,0.666666667,77K5TB5KZmDZCoJCdd1NvE,0.948,0.474,0.0404,0.000263,0.111,0.0387,0.18
One Of These Things First,Nick Drake,1,0hNVjU6JKydHts0SAjHCno,0.836,0.604,0.37,0.346,0.0954,0.0362,0.666
Closer to Fine,Indigo Girls,0.793548387,7rKyITVLEwldhdXIy7P6Vw,0.368,0.54,0.677,0,0.224,0.0286,0.748
If,Bread,0.361111111,40W8Mm9t3ZO1iNQlls35lL,0.912,0.388,0.176,0.000336,0.0977,0.0299,0.342
Blowin' in the Wind,"Peter, Paul and Mary",0.553719008,62Yu8QL1g9pdbvN4XL9Rah,0.834,0.381,0.0848,0,0.112,0.032,0.557
Hotel California - 2013 Remaster,Eagles,0.555555556,40riOy7x9W7GXjyGp4pjAv,0.00574,0.579,0.508,0.000494,0.0575,0.027,0.609
That's the Way That the World Goes 'Round,John Prine,0.296511628,6IcU0P6Ec5CM9qVqV1U2JH,0.599,0.636,0.454,0.00343,0.304,0.0615,0.806
Me & Magdalena,The Monkees,0.489051095,1XxRYmDKuABtbtCozx3pA2,0.377,0.738,0.43,1.03E-05,0.0945,0.0295,0.374
Here Comes The Sun,Richie Havens,0.942965779,0hhzJEusz6r7f0eL1Uc8kw,0.803,0.698,0.643,0.0799,0.704,0.0649,0.714
The Book of Love,The Magnetic Fields,0.719844358,62ZYyXIsHVX5xVUj80arVu,0.978,0.485,0.262,5.99E-05,0.117,0.0263,0.332
1952 Vincent Black Lightning,Richard Thompson,0.674556213,1KueOLeUZpaNRK2InckxVT,0.374,0.488,0.209,5.05E-06,0.103,0.0369,0.362
Strangers - 2020 Stereo Remaster,The Kinks,0.45508982,1LH9QyMF3YIqYRoVsoXihB,0.254,0.458,0.423,0.00013,0.118,0.0321,0.491
Country Road - 2019 Remaster,James Taylor,0.689655172,2OBaVeRFXblWxoZHC4sryf,0.753,0.52,0.297,0.000562,0.109,0.0449,0.677
Ooh La La - 2004 Remaster,Faces,0.492753623,6TNNMVpOgn8K5NoDC7alG6,0.428,0.603,0.494,0.000171,0.0894,0.0301,0.729
Angeles,Elliott Smith,0.417355372,0Ziohm1Ku8E2yUDYoclfhO,0.857,0.531,0.102,0.279,0.154,0.0549,0.595
Clay Pigeons,John Prine,0.382352941,5UDoMj8EIEXrQ4N0UR0nos,0.892,0.585,0.233,0.000611,0.114,0.028,0.481
Long Time Comin',John Hiatt,0.868181818,4OfCkjpcpqKgr9igYyOSHm,0.592,0.649,0.419,0.532,0.0833,0.0264,0.264
May You Never,John Martyn,0.838095238,6ofam9RHTG7UBUa6uO2MjP,0.891,0.673,0.168,0.79,0.11,0.0369,0.726
Home Again,Michael Kiwanuka,0.643979058,5yGVHzJ2Se8pDzR7FIYUlU,0.706,0.564,0.32,0,0.123,0.0306,0.266
Mercy Now,Mary Gauthier,0.604444444,6684GUHy1jpyhJVzpz5OFr,0.811,0.583,0.262,0.000563,0.0993,0.0281,0.332
Your Song,Elton John,0.860655738,38zsOOcu31XbbYj9BIPUF1,0.828,0.554,0.315,5.53E-06,0.101,0.0298,0.325
Let Him Fly,Patty Griffin,0.699481865,672eUafxgBNwxWAro8lYQs,0.798,0.5,0.232,0,0.105,0.037,0.422
Just Like a Woman,Nina Simone,0.668380463,3LELTbDh9YCJrJIUERcj9p,0.434,0.457,0.379,0.000276,0.202,0.0342,0.363
San Francisco Days,Chris Isaak,0.846560847,5Trbt34yBAzpM59c6G8pqO,0.151,0.499,0.49,0.000171,0.236,0.0294,0.552
900 Miles,Terry Callier,0.243654822,0zVduthKvT1FEsUGFWT9Xo,0.574,0.311,0.249,5.35E-05,0.108,0.0312,0.0445
Little Bit Of Rain,Karen Dalton,0.512820513,09g4TuWLxMmrOTt1kzS47Z,0.925,0.432,0.0554,0.0749,0.101,0.0395,0.361
Our Town,Iris DeMent,0.585774059,44gq8zKiyisjDCKRfcuk3N,0.722,0.714,0.268,5.05E-06,0.246,0.0329,0.332
Trinity River,Charley Crockett,0.457671958,1GenEK1iRwheqmtI08QUlI,0.272,0.582,0.517,0.125,0.0557,0.0864,0.92
The Otter,Caamp,0.772357724,0zesU7Cq6UM582kMYC6J3E,0.153,0.488,0.71,5.04E-05,0.116,0.0368,0.231
No Cowboys,Brit Taylor,0.463519313,19fuc8JoaMoK5dNpKNTwVu,0.693,0.472,0.512,1.06E-06,0.259,0.0285,0.406
Death Wish,Jason Isbell and the 400 Unit,0.634686347,7u16KXOttsLNh7U8FQx2G1,0.0135,0.595,0.64,0.00622,0.215,0.029,0.434
Blank Page,The War and Treaty,0.784615385,4JsWbDG96EO5ddZLERXoj5,0.21,0.514,0.427,0,0.113,0.0324,0.416
For Your Soul,Josh Ritter,0.428571429,0nCS9vXUbuD13169TCPCv2,0.0666,0.623,0.599,0.000636,0.299,0.0383,0.377
"Go Down, Appalachia",Pony Bradshaw,0.455782313,5o4FPf6PxgN6HriyRdsY9h,0.411,0.678,0.486,1.36E-05,0.173,0.0254,0.371
Take It Away - Pt. B,S.G. Goodman,0.575,7DsQSKvFdDz2FkEy8n22hy,0.0873,0.59,0.566,0.00171,0.104,0.0329,0.579
Change Of Heart,Margo Price,0.515873016,68DSsSVGCUwfEMeZI6xhxW,0.13,0.354,0.845,5.53E-06,0.0907,0.053,0.344
Where the Long Line Leads,Nickel Creek,0.520833333,11U64nYtfHfPXpKmy8O29c,0.516,0.483,0.792,2.09E-06,0.0978,0.0715,0.592
Eveline,Gabe Lee,0.5,6wgCah9IU4VP9zqqMSVxk7,0.658,0.451,0.269,7.00E-05,0.116,0.0298,0.339
Pilgrim,The Wood Brothers,0.598540146,2rEyxP5swP3UJBYEhkI8CG,0.124,0.684,0.632,5.73E-05,0.155,0.0498,0.852
Easy as Hello,Sunny Sweeney,0.672131148,5hVBphaDDDa8AOnBPy5z4w,0.000895,0.548,0.894,0.00066,0.197,0.0343,0.625
Through the Dark,Slaid Cleaves,0.274038462,45S2pGg2kr8ezWQZcfHZfr,0.221,0.568,0.476,0,0.102,0.0274,0.481
Every Light,Radio Company,0.530769231,4i8j6kulj1ipa8srEE4LZT,0.125,0.502,0.728,0.0149,0.108,0.0325,0.619
Have You A Heart,The War and Treaty,0.582524272,7AhVjOemVKsEiLSXvo9PHU,0.211,0.3,0.468,0,0.174,0.0331,0.228
Paint the Town,Nate Fredrick,0.555023923,6XRkxzvmtwlSz4d6Vn45st,0.173,0.709,0.816,2.00E-05,0.106,0.0343,0.547
Back to You,Benjamin Dakota Rogers,0.463519313,0nf0prxGiJlvNomPmYxe86,0.677,0.345,0.602,3.49E-05,0.0952,0.0519,0.563
Ain't No Harmin' Me,The War and Treaty,0.432352941,1LnTC50m1LHC36jtKo0UJk,0.0806,0.472,0.764,5.92E-06,0.128,0.0494,0.278
Hurricane,Plains,0.879032258,2XVHVNrfeITZa9Dj9t9gc3,0.516,0.666,0.397,2.19E-05,0.099,0.026,0.105
Heartless Year,The Band Of Heathens,0.526829268,1JPCveyZfQHq9wa2lnMo6C,0.111,0.613,0.717,0.0053,0.164,0.0317,0.682
Denial,Jonathan Peyton,0.633879781,7MQp9woZdjakP8lCby1Upc,0.0671,0.543,0.555,9.09E-06,0.218,0.0286,0.646
Nobody's Sweetheart,Caitlin Rose,0.674816626,7Md0qR8sREbwGOecQijOfb,0.0468,0.536,0.748,0.0314,0.265,0.0279,0.743
The Greatest Day of My Life,Zach Bryan,0.888888889,2leovgVrJjIhnm85tKTemI,0.839,0.535,0.314,7.33E-05,0.104,0.0491,0.301
The Sacred Now,Iris DeMent,0.75862069,0UjvlriXWR7jjSvUFAsJ0p,0.0381,0.596,0.628,4.52E-05,0.0649,0.0296,0.719
Go Through You,Rhett Miller,0.719594595,4XcazfcxKgF5dHQYt8tWzY,0.314,0.579,0.681,0.00895,0.164,0.0233,0.806
Ain't a Hard Livin',Brit Taylor,0.493087558,3Ndzwn3uw5CcJ4OZALd37H,0.197,0.487,0.768,0.000221,0.33,0.0304,0.606
Workin' On A World,Iris DeMent,0.61971831,7yyGEv2aSNb2fdaS0Z08Xh,0.759,0.754,0.679,2.83E-05,0.178,0.0337,0.834
This Will Be Our Year,The Teskey Brothers,0.92248062,0kAhYelMOwTvNq5Z1TC9Py,0.301,0.497,0.714,0,0.112,0.0558,0.393
Burlesque Desert Window,Trampled by Turtles,0.487951807,6xGbIeDe1EeJT2vbzSXqeJ,0.676,0.531,0.552,8.31E-06,0.109,0.0324,0.816
First High,Nikki Lane,0.717514124,6i7Xiao5B0cNpR3lFqrf9P,0.00691,0.71,0.604,0,0.19,0.0417,0.338
Love You Now,Trudy and the Romance,1,6Wh7Doli3WsaYihYXNVGiD,0.181,0.489,0.598,0,0.112,0.0287,0.2
Southern Comfort,Larkin Poe,0.881081081,6SrhbwzEATeafnd0DmkiuA,0.108,0.477,0.634,0.000307,0.107,0.0296,0.264
Lost Lover's Eyes,Vince Herman,0.492753623,4mrFszdYwKUgN5hlxEAfKK,0.429,0.473,0.54,7.17E-05,0.141,0.029,0.638
Trouble,Eddie Berman,0.46835443,4W0ymwsGpZyMRWQfikn7q9,0.814,0.689,0.315,1.85E-05,0.116,0.0482,0.529
Kingdom For A Fool,The White Buffalo,0.701086957,2tKyv5qRq8PTp0sGJ0vu06,0.373,0.614,0.426,0.00197,0.237,0.0261,0.563
No Reason,Sunny War,0.713261649,1P1nt3zpz3ryHC7Uafckdg,0.524,0.516,0.798,0.0931,0.107,0.0266,0.568
Lover's Game,The War and Treaty,0.59375,1SFK3eoJqXkmGvcfmdzWC1,0.00318,0.393,0.943,1.02E-06,0.381,0.112,0.466
Thinkin' On You,Courtney Marie Andrews,0.304347826,2iHIA6MXyGkjP3658mROZw,0.104,0.563,0.565,0.00169,0.23,0.0271,0.808
Find Your Way Out,Micah P. Hinson,0.567961165,3oLeXCuZOVGiDzj6rcsbVW,0.0403,0.495,0.532,0.0819,0.133,0.0379,0.466
Hey Baby,The Cactus Blossoms,0.704918033,6kyUPFuPaaprlnKeVaQQMS,0.452,0.886,0.566,0.00209,0.101,0.0407,0.966
Rusty,Gabe Lee,0.827225131,14bk3wzV22GaMBx52kQXEd,0.054,0.5,0.834,0,0.0786,0.0335,0.348
Rhinestone,Jonathan Tyler,0.688405797,7dHy8LL7YpI69ZtmfmI83n,0.000199,0.634,0.73,6.57E-06,0.125,0.0297,0.891
Good Morning Coffee,Seth Avett,1,3TgDwlJFBqvzXX8hO0m6Z7,0.157,0.808,0.617,0.0456,0.643,0.267,0.634
In The Mornin’,Emily Nenni,0.527777778,18boKjkBe0r4TLYdpVxHfo,0.762,0.759,0.719,0.00653,0.114,0.0305,0.52
Joy Train,Amy Ray,0.483443709,4w5iyFl701rTcsw8VFenfe,0.26,0.664,0.53,0.11,0.107,0.0268,0.655
Night After Night,Daniel Tashian,0.401015228,3flEaL4CUGVXwymGjasyhC,0.0122,0.678,0.537,0.0067,0.132,0.0313,0.56
Paranoid Heart,John Fullbright,0.220238095,4NtOszjaqCaOiQwGUbvS6i,0.125,0.664,0.62,0.000266,0.155,0.036,0.541
Hands To Myself,Myron Elkins,0.700325733,6reRI1DvoOPCWJjHSpJADD,0.446,0.822,0.558,0,0.0775,0.0324,0.89
Gold,The Lone Bellow,0.809210526,2CsePjJup3O5B6Mmjr1GsI,0.25,0.606,0.778,0,0.162,0.0334,0.623
Holy Water,Dr. John,0.675324675,3uHKEi9VopbcnCdPu3Akbk,0.8,0.694,0.419,7.19E-06,0.107,0.0282,0.686
Married Alone (feat. Vince Gill),Sunny Sweeney,0.347402597,0zvwzNNpHS4Z4cLk1KNOzD,0.568,0.534,0.28,3.84E-05,0.0942,0.0294,0.191
Miles And Miles - Single Version,The Heavy Heavy,0.446969697,63O9Lv8juhBuygFLEWGpTs,0.0353,0.566,0.946,0.00268,0.64,0.0317,0.954
Instant Cash for Gold,Jill Barber,0.759493671,5KAiIOtmYxJlW6fIkgWWsH,0.623,0.571,0.378,3.02E-05,0.134,0.0281,0.372
Make a Picture,Andrew Bird,0.653061224,0H4b4uRUjtSjI91UYA2zSz,0.248,0.66,0.443,0.00959,0.094,0.0471,0.71
Searching For My Love,Robert Plant,0.342696629,56RKBQRoPy89TiA9ThGrnY,0.0546,0.634,0.633,0.0011,0.0982,0.0256,0.914
Cabin in the Woods,Brit Taylor,0.53125,4RdguY01mI6MQsmCxCHwYs,0.469,0.667,0.781,0.00144,0.296,0.048,0.725
Years,Sierra Ferrell,0.516339869,72ha7F3FCjTFXFkUHt4fMe,0.259,0.641,0.574,5.92E-06,0.277,0.0336,0.55
The Downward Road,Jake Blount,0.470588235,5C9y3R4oWlShFgvNqr6egt,0.688,0.76,0.745,3.31E-06,0.0709,0.091,0.756
Tumble and Fall,Daniel Tashian,1,2Uh4NCdcI7sWNbWfhxw73Q,0.493,0.667,0.447,1.20E-05,0.119,0.0267,0.512
Blood Harmony,Larkin Poe,0.759358289,0lNzJmI8WydGlJ3ZzEvW93,0.323,0.423,0.673,0.022,0.141,0.0711,0.251
All I Needed,American Aquarium,0.105882353,2VUNlM2B9OqF1A4R7mqCrB,0.00314,0.583,0.789,0,0.331,0.028,0.656
Roll Away (Like a Stone),Butch Walker,0.603508772,27XhypqVeaRNo4lf3CeM1k,0.0101,0.332,0.925,0.00012,0.125,0.136,0.302
End Of The Line,Dr. John,0.900990099,2IwhGWbdmfMZMZ9JE4GiDN,0.421,0.689,0.633,5.76E-06,0.0969,0.038,0.729
I’m On Your Side,Nathaniel Rateliff & The Night Sweats,0.459302326,3rBi3Y2miFgPHm8OAcLRoL,0.0421,0.578,0.735,0.083,0.111,0.0347,0.429
Take to Begin,The Band Of Heathens,0.50867052,3eTdCMvLkIBpcKKbjPfDAE,0.206,0.435,0.575,0,0.0963,0.0285,0.411
If Heaven Is A Hotel,Early James,0.458498024,1GxhXZons5WjLrGmiQDBhE,0.598,0.909,0.438,0,0.0879,0.0635,0.846
An Alien In Minneapolis - Edit,Ondara,0.455882353,5YhOK0XMfjtW5L42FODqzK,0.547,0.624,0.325,0.00128,0.0816,0.0713,0.189
The Way I Oughta Go,Bella White,0.698924731,2Ox7xfLVrJQR84VjdIY7pU,0.298,0.635,0.763,1.11E-05,0.067,0.0323,0.707
One More Night,Miko Marks,0.530201342,0NwmPeStDzdgT9wKxrfTvi,0.397,0.552,0.688,0.000883,0.195,0.0344,0.894
"Long, Long Year",Chris Shiflett,0.585185185,0pLsmdx3085wYk87iU2A8T,0.0034,0.542,0.639,0,0.138,0.0277,0.558
Low Dog Blues,Nathaniel Rateliff,0.263788969,07Xkk56uB6HfGekcA5N8wn,0.531,0.678,0.633,0.00188,0.134,0.0347,0.73
Hawk For The Dove,Amanda Shires,0.192560175,0YJeobNNtb6ZBtpk2QwA7B,0.00504,0.447,0.843,0.000426,0.0998,0.0726,0.234
Other Side,Wynonna,0.764150943,19kDyB6HprmUSzBvPbpkTl,0.571,0.738,0.415,0.00423,0.123,0.0327,0.408
Holy Water Hangover,Butch Walker,0.77688172,6tWOtdZTtlZuGW1CEy9Xhh,0.263,0.545,0.731,0,0.0789,0.0386,0.345
I Got This,Sarah Shook & the Disarmers,0.738372093,3KMrapCsGVYo4LtT6vHjn2,0.0692,0.693,0.849,0,0.456,0.0263,0.917
Angel,First Aid Kit,0.82460733,0efvdBK1PLP3F1SDzf27JL,0.0617,0.623,0.728,0,0.192,0.0258,0.674
Comes In Waves,Dawes,0.691176471,4tP7SjS89hevcazxmqshtm,0.315,0.596,0.588,0.0223,0.218,0.0503,0.684
One Step Ahead,Jack Johnson,0.561403509,0MbqHR99kNqNrW3vCmSBRo,0.566,0.716,0.614,0.00323,0.104,0.105,0.689
You and Me On The Rock (feat. Lucius),Brandi Carlile,0.445945946,61X73CJcpwGIxgQgKEXbw0,0.15,0.568,0.686,1.81E-06,0.0881,0.033,0.725
Better Days,Dermot Kennedy,0.807407407,48USW4aYqrylYWJmFPbC8A,0.409,0.68,0.553,0,0.0847,0.042,0.352
Beyond,Leon Bridges,0.579710145,1Omt5bfz1tZUCqd26HxbS0,0.229,0.581,0.687,0,0.109,0.105,0.187
Missing Piece,Vance Joy,0.631818182,5YqdiryRmdAzYFlxo43hAJ,0.0155,0.628,0.877,5.97E-06,0.113,0.046,0.721
Best Day Of My Life,Tom Odell,0.622727273,1MtqOE9Uy6SZjPnBi1X7pQ,0.983,0.687,0.187,0.00348,0.107,0.0344,0.105
Favourite Ex,Maisie Peters,0.4,1a1SQeSqUKzH5OUVTEx4ae,0.718,0.396,0.177,0,0.139,0.0378,0.221
Anyone For You (Tiger Lily),George Ezra,0.734299517,44JSreJxvgl3CxLo5MoQL0,0.293,0.662,0.807,3.55E-06,0.189,0.0411,0.772
